,Code_insee,Libelle,Population municipale 2020,Latitude,Longitude
31833,72300,Saint-Mars-la-Brire,2698,48.017670779,0.379097813
31875,72344,Spay,2863,47.925270377,0.151071904
31877,72346,La Suze-sur-Sarthe,4498,47.877578217,0.024735259
31903,72373,Vibraye,2509,48.047963046,0.7400104470000001
31922,73006,Aime-la-Plagne,4433,45.566465331,6.613573271
31929,73008,Aix-les-Bains,31100,45.696880561,5.903940196
31930,73010,Entrelacs,6340,45.785777721,5.917882482
31937,73011,Albertville,19830,45.668297972,6.404333115
31955,73029,Barberaz,5167,45.552249906,5.939231219
31956,73030,Barby,3551,45.569503783,5.982089614
31960,73034,Beaufort,2024,45.686223923,6.604095517
31967,73043,La Biolle,2867,45.758947037,5.916241458
31975,73054,Bourg-Saint-Maurice,7160,45.664967921,6.766555728
31985,73065,Chambry,59172,45.583611651,5.908826049
32005,73087,Cognin,6467,45.560375899,5.891508186
32021,73103,Drumettaz-Clarafond,2998,45.661178079,5.938928832
32059,73150,La Plagne Tarentaise,3828,45.555713508,6.695991907
32064,73151,Porte-de-Savoie,3830,45.491600475,6.003573744
32068,73154,Mercury,3351,45.687687096,6.34454297
32080,73171,Montmlian,4064,45.508122648,6.05520676
32087,73179,La Motte-Servolex,12377,45.601037955,5.854472882
32090,73182,Mouxy,2248,45.678892745,5.948078524
32121,73212,Val-d'Arc,2015,45.541281308,6.321941943
32123,73213,La Ravoire,8939,45.556283423,5.9599933620000005
32125,73215,Valgelon-La Rochette,4175,45.461658891,6.123313375
32133,73222,Saint-Alban-Leysse,6286,45.587985344,5.957477959
32150,73236,Saint-Genix-les-Villages,2895,45.606240571,5.67641165
32161,73248,Saint-Jean-de-Maurienne,7560,45.271799658,6.345835608
32186,73270,Saint-Pierre-d'Albigny,4168,45.576339093,6.160279584
32220,73303,Ugine,7135,45.772226686,6.432626165
32253,74008,Ambilly,6014,46.196323189,6.224221286
32256,74010,Annecy,131766,45.901643496,6.118095198
32265,74012,Annemasse,37485,46.191081755,6.243481991
32272,74018,Arenthon,1888,46.097781583,6.33862149
32273,74019,Argonay,3508,45.947047258,6.147846964
32278,74026,La Balme-de-Sillingy,5119,45.969582876,6.044086632
32290,74040,Bonne,3246,46.17210894,6.319742193
32293,74042,Bonneville,12511,46.073833851,6.408352493
32306,74056,Chamonix-Mont-Blanc,8644,45.931285863,6.924027486
32311,74058,La Chapelle-d'Abondance,909,46.301014522,6.792730797
32323,74070,Chens-sur-Lman,2877,46.31064477,6.267752661
32335,74081,Cluses,16976,46.063196772,6.5796374360000005
32345,74094,Cranves-Sales,7069,46.197067542,6.303441973
32355,74103,Domancy,2236,45.90695655,6.66285427
32356,74104,Doussard,3626,45.770693452,6.221499108
32357,74105,Douvaine,6688,46.306394838,6.298384206
32363,74112,Epagny Metz-Tessy,8271,45.941493788,6.092757884
32368,74118,trembires,2612,46.17038206,6.209371826
32370,74119,vian-les-Bains,9117,46.39262894,6.585492446
32373,74123,Faverges-Seythenex,7591,45.725411587,6.286059801
32382,74133,Gaillard,10350,46.182056146,6.207115534
32392,74143,Les Houches,3177,45.897024487,6.800860672
32407,74159,Magland,3266,46.001071688,6.633169789
32410,74161,Marcellaz-Albanais,1977,45.870491039,5.999802084
32415,74166,Marin,1885,46.374377884,6.523285425
32423,74173,Megve,2999,45.840219274,6.623731902
32440,74191,Morzine,2690,46.1731585,6.742512046
32456,74208,Passy,11350,45.954115046,6.740019378
32466,74211,Pers-Jussy,3145,46.102047423,6.25885915
32469,74213,Poisy,8522,45.919016929,6.062937966
32475,74220,Reignier-sery,8150,46.135627845,6.261251442
32480,74224,La Roche-sur-Foron,11155,46.04395511,6.300203019
32481,74225,Rumilly,15944,45.855676158,5.940229555
32490,74236,Saint-Gervais-les-Bains,5606,45.856910863,6.740768562
32497,74241,Saint-Jeoire,3426,46.138700312,6.464958906
32498,74242,Saint-Jorioz,6151,45.822549848,6.149892538
32499,74243,Saint-Julien-en-Genevois,15739,46.139276823,6.078492943
32501,74249,Saint-Paul-en-Chablais,2522,46.369325924,6.636941549
32502,74250,Saint-Pierre-en-Faucigny,7333,46.063755086,6.372379037
32507,74256,Sallanches,16986,45.947315555,6.607467317
32516,74263,Sciez,6375,46.325024723,6.38086207
32517,74264,Scionzier,9057,46.048286092,6.546881445
32520,74267,Sevrier,4151,45.855427419,6.13830766
32523,74272,Sillingy,5480,45.948926146,6.028067241
32529,74278,Thyez,6419,46.088205253,6.5364760870000005
32531,74280,Thnes,6599,45.885033863,6.319189727
32532,74281,Thonon-les-Bains,36626,46.371148604,6.482051389
32534,74282,Fillire,9534,45.995782172,6.249262256
32544,74288,Valleiry,4907,46.115921872,5.970654424
32557,74298,Vtraz-Monthoux,9360,46.180885936,6.262991235
32563,74305,Ville-la-Grand,9031,46.204927596,6.261144256
32567,74309,Viry,5590,46.119373675,6.025202413
32569,74311,Viuz-en-Sallaz,4532,46.164123528,6.407611092
32574,75056,Paris,2145906,,
32630,76057,Barentin,12239,49.545389969,0.957106015
32662,76095,Bihorel,8197,49.462550654,1.128619364
32668,76103,Bonsecours,6466,49.426058878,1.130438728
32673,76108,Bois-Guillaume,14378,49.474336145,1.117948898
32679,76114,Bolbec,11551,49.575610887,0.484856423
32709,76146,Buchy,2820,49.587669476,1.351271834
32721,76157,Canteleu,13807,49.433502837,1.014205137
32730,76164,Rives-en-Seine,4092,49.522720071,0.7303794050000001
32733,76165,Caudebec-ls-Elbeuf,9996,49.282086348,1.025205777
32746,76178,Clon,4919,49.316071089,1.039816155
32780,76212,Darntal,9780,49.444285786,1.155447521
32783,76216,Dville-ls-Rouen,10644,49.466712103,1.051097732
32784,76217,Dieppe,28091,49.921833303,1.087169563
32800,76231,Elbeuf,16087,49.276327724,0.997391936
32822,76255,Eu,6653,50.04146909,1.428610806
32824,76258,Terres-de-Caux,4205,49.652674191,0.59810188
32831,76259,Fcamp,18054,49.752532787,0.39589252
32875,76302,Goderville,2853,49.644917792,0.35491847
32878,76305,Gonfreville-l'Orcher,9042,49.485417006,0.221875823
32886,76312,Gournay-en-Bray,6027,49.480203503,1.718170312
32893,76319,Grand-Couronne,9731,49.348079365,1.004888915
32896,76322,Le Grand-Quevilly,26034,49.409810718,1.039589947
32913,76341,Harfleur,8333,49.513531566,0.196752703
32921,76349,Hautot-sur-Mer,1896,49.902436359,1.040756508
32924,76351,Le Havre,165830,49.498319485,0.140965046
32942,76366,Le Houlme,4149,49.511074213,1.035539787
32943,76367,Houppeville,2918,49.504276662,1.088942708
32952,76377,Isneauville,3601,49.502396379,1.145329591
32953,76378,Jumiges,1693,49.426940306,0.831523404
32959,76384,Lillebonne,8761,49.508488262,0.5337973420000001
32966,76391,La Londe,2351,49.323678728,0.919458334
32978,76402,Malaunay,6160,49.525387712,1.048837413
32986,76410,Maromme,10845,49.47721972,1.031843572
33023,76447,Montivilliers,15500,49.544117999,0.190183631
33027,76451,Mont-Saint-Aignan,19686,49.467316576,1.081609056
33028,76452,Montville,4593,49.545403181,1.082347695
33038,76462,Neufchtel-en-Bray,4646,49.739989127,1.44652678
33049,76474,Notre-Dame-de-Bondeville,6966,49.487573543,1.055449561
33050,76475,Franqueville-Saint-Pierre,6099,49.403838181,1.183402953
33051,76476,Port-Jrme-sur-Seine,10264,49.502128399,0.5867809740000001
33059,76481,Octeville-sur-Mer,6070,49.559181925,0.117704356
33062,76484,Oissel,12266,49.347832187,1.073934533
33073,76495,Pavilly,6164,49.575780432,0.946922304
33074,76497,Petit-Couronne,8732,49.380663006,1.03456341
33075,76498,Le Petit-Quevilly,21997,49.424315361,1.059940249
33115,76540,Rouen,114187,49.441495678,1.093575536
33137,76561,Saint-Aubin-ls-Elbeuf,8428,49.303041283,1.017546731
33151,76575,Saint-tienne-du-Rouvray,28331,49.381617815,1.08961109
33218,76627,Saint-Nicolas-de-la-Taille,1649,49.514130153,0.468966404
33229,76640,Saint-Pierre-ls-Elbeuf,8251,49.278092115,1.048050854
33268,76681,Sotteville-ls-Rouen,29071,49.410618714,1.095496884
33294,76711,Le Trport,4441,50.052870271,1.37238657
33339,76758,Yvetot,11280,49.617560375,0.7610134110000001
33355,77014,Avon,13545,48.413236599,2.732936976
33358,77018,Bailly-Romainvilliers,7288,48.843284,2.816534553
33379,77037,Bois-le-Roi,5933,48.475863707,2.702906614
33395,77053,Brie-Comte-Robert,19161,48.691708224,2.614662477
33397,77055,Brou-sur-Chantereine,4890,48.890767137,2.639890249
33400,77058,Bussy-Saint-Georges,26551,48.830863087,2.722990758
33409,77067,Cesson,10937,48.564774863,2.595138436
33424,77083,Champs-sur-Marne,25230,48.848168369,2.59644265
33441,77100,Le Chtelet-en-Brie,4282,48.501577831,2.802652063
33447,77107,Chaumes-en-Brie,3387,48.667432866,2.845179792
33448,77108,Chelles,54372,48.883978399,2.597093098
33453,77111,Chessy,6724,48.872186167,2.770267522
33461,77118,Claye-Souilly,12316,48.942941014,2.675081572
33466,77122,Combs-la-Ville,21657,48.657791397,2.574880277
33470,77126,Congis-sur-Throuanne,1769,49.011992691,2.978795309
33475,77131,Coulommiers,14953,48.81234041,3.091269785
33483,77139,Courtry,6643,48.916127782,2.602399915
33488,77143,Crgy-ls-Meaux,5288,48.977739964,2.873223169
33497,77152,Dammarie-les-Lys,22318,48.513676673,2.6287556910000003
33498,77153,Dammartin-en-Gole,10830,49.054129741,2.679492254
33512,77169,merainville,7667,48.819430023,2.609262864
33514,77171,Esbly,6464,48.90111396,2.812647734
33518,77175,vry-Grgy-sur-Yerre,3070,48.653675957,2.639539278
33520,77176,Faremoutiers,2991,48.77920222,2.999862647
33525,77181,Ferrires-en-Brie,3796,48.820236707,2.707916244
33526,77182,La Fert-Gaucher,4877,48.787870552,3.304171766
33527,77183,La Fert-sous-Jouarre,9672,48.953965948,3.128431941
33530,77186,Fontainebleau,15903,48.406515646,2.680925371
33553,77210,La Grande-Paroisse,2886,48.391610154,2.898136897
33558,77215,Gretz-Armainvilliers,8459,48.748604257,2.726276153
33566,77222,Guignes,4344,48.635739422,2.80035712
33583,77238,Jouarre,4345,48.902516979,3.112763253
33588,77243,Lagny-sur-Marne,21139,48.873765153,2.708647026
33594,77249,Lsigny,7125,48.749170435,2.615962185
33596,77251,Lieusaint,13804,48.625905745,2.549989511
33600,77255,Livry-sur-Seine,2207,48.505178762,2.685681399
33603,77258,Lognes,14388,48.833863469,2.634038048
33618,77268,Magny-le-Hongre,9082,48.867486123,2.814284379
33626,77276,Mareuil-ls-Meaux,3306,48.923446118,2.869532744
33634,77284,Meaux,55709,48.956861307,2.90006062
33635,77285,Le Me-sur-Seine,20677,48.539635881,2.629511597
33638,77288,Melun,41609,48.544316452,2.657923631
33644,77294,Mitry-Mory,20620,48.978141182,2.612409168
33646,77296,Moissy-Cramayel,17982,48.628525567,2.595898134
33654,77305,Montereau-Fault-Yonne,21888,48.389914088,2.961774637
33656,77307,Montvrain,14017,48.868332771,2.749449617
33661,77312,Montigny-sur-Loing,2640,48.340635219,2.750259737
33664,77315,Montry,3740,48.886181681,2.8236533230000003
33665,77316,Moret-Loing-et-Orvanne,12507,48.354686543,2.819738834
33673,77320,Mouroux,5972,48.827180332,3.050708392
33678,77326,Nandy,6262,48.581998184,2.548463443
33679,77327,Nangis,8904,48.554486709,3.008884705
33682,77330,Nanteuil-ls-Meaux,6549,48.928110279,2.8985533720000003
33686,77335,Chauconin-Neufmontiers,3595,48.972295956,2.831255098
33690,77337,Noisiel,15750,48.846039914,2.619385442
33702,77350,Ozoir-la-Ferrire,20712,48.763940835,2.680230189
33721,77371,Pommeuse,2990,48.817906114,3.006475472
33724,77373,Pontault-Combault,37579,48.786864927,2.613875011
33726,77374,Pontcarr,2154,48.796140319,2.708077296
33728,77377,Presles-en-Brie,2310,48.712982264,2.736900596
33730,77379,Provins,12115,48.562992152,3.287698495
33733,77382,Quincy-Voisins,5443,48.898918306,2.877889871
33741,77390,Roissy-en-Brie,22643,48.789779958,2.660952483
33745,77394,Rubelles,3095,48.564155863,2.679925329
33757,77407,Saint-Fargeau-Ponthierry,14315,48.538911417,2.524704829
33771,77420,Saint-Mard,3846,49.038470494,2.6966547590000003
33782,77431,Saint-Pierre-ls-Nemours,5408,48.264824993,2.665927488
33789,77437,Saint-Soupplets,3574,49.036998402,2.802654488
33790,77438,Saint-Thibault-des-Vignes,6304,48.863892274,2.676422056
33794,77442,Samoreau,2441,48.419818579,2.769157835
33797,77445,Savigny-le-Temple,30169,48.584512665,2.586244938
33799,77447,Seine-Port,1835,48.551341945,2.554134136
33801,77449,Serris,9699,48.845661019,2.787101817
33810,77458,Souppes-sur-Loing,5253,48.187022098,2.747316996
33816,77464,Thorigny-sur-Marne,10427,48.892140285,2.712913413
33820,77468,Torcy,22500,48.853881807,2.650700739
33822,77470,Tournan-en-Brie,8429,48.739544781,2.777774264
33827,77475,Trilport,5020,48.958603377,2.96655236
33831,77479,Vaires-sur-Marne,13340,48.869814204,2.635489374
33839,77487,Vaux-le-Pnil,11102,48.524357339,2.697674267
33844,77494,Vernou-la-Celle-sur-Seine,2630,48.406307014,2.853870747
33861,77513,Villenoy,4982,48.941663812,2.851027449
33862,77514,Villeparisis,26700,48.941845067,2.617085746
33865,77517,Villevaud,2135,48.911990502,2.661890564
33885,78003,Ablis,3509,48.528463606,1.850859166
33886,78005,Achres,21660,48.967914935,2.065775509
33892,78015,Andrsy,13236,48.981584282,2.04971852
33895,78029,Aubergenville,12082,48.962720904,1.849559735
33902,78043,Bailly,3692,48.836908799,2.080545301
33908,78062,Beynes,7585,48.854527247,1.869760642
33915,78073,Bois-d'Arcy,15028,48.804564879,2.017969687
33921,78089,Bonnires-sur-Seine,4882,49.020719774,1.571144812
33923,78092,Bougival,8983,48.863492566,2.137406812
33930,78118,Buchelay,3315,48.984325475,1.673768387
33932,78123,Carrires-sous-Poissy,17417,48.94570054,2.028794429
33934,78124,Carrires-sur-Seine,15115,48.911635273,2.178815749
33936,78126,La Celle-Saint-Cloud,20496,48.846861121,2.13446886
33938,78133,Chambourcy,5646,48.896484237,2.032880473
33939,78138,Chanteloup-les-Vignes,10730,48.975853364,2.032251522
33942,78146,Chatou,29709,48.896391692,2.153571449
33945,78158,Le Chesnay-Rocquencourt,31057,48.829192097,2.119984317
33948,78160,Chevreuse,5572,48.707100858,2.037387133
33952,78165,Les Clayes-sous-Bois,17378,48.818768304,1.983713233
33953,78168,Coignires,4375,48.749890255,1.913931691
33955,78172,Conflans-Sainte-Honorine,35957,48.999997129,2.098929195
33959,78190,Croissy-sur-Seine,10324,48.878352539,2.136042047
33967,78208,lancourt,25857,48.778351142,1.960991753
33969,78217,pne,6625,48.947976521,1.813365614
33980,78238,Flins-sur-Seine,2439,48.967666071,1.873143748
33981,78239,Follainville-Dennemont,2167,49.023296013,1.708532322
33982,78242,Fontenay-le-Fleury,13518,48.817381128,2.046651464
33985,78255,Freneuse,4262,49.049335759,1.610211048
33990,78265,Garancires,2447,48.823519751,1.7586465530000002
33991,78267,Gargenville,7878,48.992543549,1.811015286
34002,78297,Guyancourt,29269,48.773058155,2.075795692
34011,78311,Houilles,33250,48.926569957,2.187259332
34012,78314,Issou,3913,48.986824407,1.789073513
34017,78322,Jouy-en-Josas,7983,48.765889291,2.163600257
34020,78327,Juziers,3912,49.000363581,1.840689609
34023,78335,Limay,17112,48.994501802,1.740079015
34029,78350,Louveciennes,7342,48.859227566,2.113551836
34030,78354,Magnanville,6138,48.968692133,1.6855957
34031,78356,Magny-les-Hameaux,9417,48.741021066,2.052213427
34033,78358,Maisons-Laffitte,23204,48.952574131,2.152458608
34034,78361,Mantes-la-Jolie,43945,48.998365533,1.69406992
34035,78362,Mantes-la-Ville,20844,48.974798417,1.712216651
34040,78372,Marly-le-Roi,16352,48.865003641,2.091451233
34042,78380,Maule,5949,48.907465132,1.83865173
34045,78382,Maurecourt,4384,48.998670834,2.053043213
34046,78383,Maurepas,18046,48.77020614,1.923673013
34053,78397,Le Mesnil-Saint-Denis,6831,48.740751418,1.965936845
34055,78401,Meulan-en-Yvelines,9080,49.006530516,1.913070591
34056,78402,Mzires-sur-Seine,3776,48.952948273,1.7828650810000002
34066,78418,Montesson,14811,48.917259145,2.139969436
34068,78423,Montigny-le-Bretonneux,31854,48.779791576,2.02991435
34072,78440,Les Mureaux,33543,48.989294485,1.91391108
34073,78442,Neauphle-le-Chteau,3384,48.812374088,1.904884615
34081,78466,Orgeval,6849,48.916405619,1.9695582
34087,78481,Le Pecq,15792,48.893736101,2.105052068
34090,78490,Plaisir,30897,48.812531997,1.946829653
34092,78498,Poissy,39731,48.923459545,2.02742189
34095,78501,Porcheville,3155,48.975962855,1.768270691
34096,78502,Le Port-Marly,5454,48.880475952,2.109133464
34102,78517,Rambouillet,27043,48.65354393,1.82640777
34108,78531,Rosny-sur-Seine,6906,48.996436395,1.607663539
34111,78545,Saint-Cyr-l'cole,20611,48.806375444,2.065524074
34114,78551,Saint-Germain-en-Laye,44410,48.937287576,2.096214868
34125,78571,Saint-Nom-la-Bretche,4892,48.863157933,2.018960257
34127,78575,Saint-Rmy-ls-Chevreuse,7750,48.704059438,2.079135407
34130,78586,Sartrouville,51746,48.939819605,2.17448669
34144,78621,Trappes,33419,48.775754847,1.994019041
34146,78624,Triel-sur-Seine,12360,48.978288982,2.008358298
34150,78640,Vlizy-Villacoublay,22836,48.783876041,2.19738706
34151,78642,Verneuil-sur-Seine,15959,48.986978789,1.962958272
34152,78643,Vernouillet,10266,48.965100541,1.974571132
34155,78646,Versailles,83583,48.802292474,2.117410101
34157,78650,Le Vsinet,15619,48.893565927,2.130150516
34161,78672,Villennes-sur-Seine,5476,48.936597607,1.9958606
34162,78674,Villepreux,11044,48.831106067,2.012426837
34166,78686,Viroflay,16744,48.802695909,2.171317656
34167,78688,Voisins-le-Bretonneux,10722,48.758850717,2.048479256
34170,79003,Aiffres,5359,46.282658485,-0.41435841
34214,79048,La Crche,5782,46.365846927,-0.308790728
34215,79049,Bressuire,19862,46.854664769,-0.479556063
34235,79062,Cerizay,4802,46.822243034,-0.6723648160000001
34265,79081,Chauray,7155,46.351655479,-0.380973033
34286,79103,Courlay,2416,46.782417903,-0.5779820990000001
34355,79170,Mauz-sur-le-Mignon,2893,46.192246253,-0.6448479180000001
34357,79174,Melle,6018,46.217052838,-0.147426688
34366,79179,Moncoutant-sur-Svre,5070,46.708819329,-0.58788543
34375,79185,Aigondign,4683,46.285815698,-0.270229662
34381,79191,Niort,58966,46.328491823,-0.465257845
34386,79195,Nueil-les-Aubiers,5541,46.9406021,-0.596467732
34449,79270,Saint-Maixent-l'cole,7243,46.412731063,-0.210370718
34490,79329,Thouars,13917,46.973389907,-0.253271703
34520,80001,Abbeville,22895,50.108461953,1.832118331
34529,80011,Ailly-sur-Somme,2914,49.91314894,2.186320431
34534,80016,Albert,9814,50.003897613,2.648835031
34539,80021,Amiens,134167,49.900410245,2.289706107
34728,80212,Corbie,6276,49.920358005,2.494964721
34773,80253,Doullens,5870,50.163353323,2.346269856
35050,80533,Mers-les-Bains,2573,50.070582085,1.405022779
35078,80561,Montdidier,6051,49.647994538,2.568453002
35136,80620,Pronne,7444,49.928148989,2.929301972
35192,80674,Rivery,3623,49.910414263,2.339282379
35240,80725,Saloul,4011,49.869764252,2.240462745
35344,81004,Albi,49094,43.925846212,2.147453419
35361,81021,Aussillon,5795,43.49412169,2.355496678
35374,81033,Blaye-les-Mines,2925,44.032938765,2.142845908
35400,81060,Carmaux,9870,44.056277162,2.166510418
35407,81065,Castres,42394,43.615625896,2.238251917
35412,81070,Coufouleux,2971,43.797863903,1.731549184
35440,81099,Gaillac,15245,43.916636393,1.886317631
35455,81116,Labastide-Saint-Georges,1944,43.699530255,1.844991748
35480,81140,Lavaur,10820,43.689681232,1.794649479
35484,81144,Lescure-d'Albigeois,4577,43.965555042,2.182157399
35485,81145,Lisle-sur-Tarn,4693,43.897682598,1.781774687
35494,81156,Marssac-sur-Tarn,3439,43.910570452,2.036339664
35555,81218,Puygouzon,3534,43.881285581,2.180346139
